Path,FileName,ProcessingTimeMS,FileSizeBytes,Assigning-Authority,OID,softwareName,manufacturerModelName,custodianOrgName,templateIds,hasEpicOID,epicOIDsFound,allOIDFamilies,indentStyle,EHR-Guess,EHR-GuessReason,Parse_type
s3://nyec-pdr-prod-rochester/RRH939/ccd/2026/Jul/21/12/rochester_RRH939_81f7d4b9bb587283f329eea8b95ec97f638d7f10fd786e9dff51721e4486e580_1.2.840.114350.1.13.272.2.7.8.688883.1733783151.xml,rochester_RRH939_81f7d4b9bb587283f329eea8b95ec97f638d7f10fd786e9dff51721e4486e580_1.2.840.114350.1.13.272.2.7.8.688883.1733783151.xml,92,335583,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.24 | 1.2.840.114350.1.13.272.2.7.1.1040.25,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH939/ccd/2026/Jul/21/11/rochester_RRH939_3fcb21202203795db0dd56980ba40d62ecce5c4bccdfc00ea39e2f734719ef2b_1.2.840.114350.1.13.272.2.7.8.688883.1733768279.xml,rochester_RRH939_3fcb21202203795db0dd56980ba40d62ecce5c4bccdfc00ea39e2f734719ef2b_1.2.840.114350.1.13.272.2.7.8.688883.1733768279.xml,125,299543,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.24 | 1.2.840.114350.1.13.272.2.7.1.1040.25,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH939/ccd/2026/Jul/21/11/rochester_RRH939_b77f5c23f08be20587faf7f4ffe01a83c7ebea4f0bee9dd68b24427586b1a54c_1.2.840.114350.1.13.272.2.7.8.688883.1733751749.xml,rochester_RRH939_b77f5c23f08be20587faf7f4ffe01a83c7ebea4f0bee9dd68b24427586b1a54c_1.2.840.114350.1.13.272.2.7.8.688883.1733751749.xml,104,155359,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.24 | 1.2.840.114350.1.13.272.2.7.1.1040.25,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH939/ccd/2026/Jul/21/10/rochester_RRH939_11aebd242c8c21ab33717dd77cccacd04107c0f9327ef7d202fbf585ac2e471a_1.2.840.114350.1.13.272.2.7.8.688883.1733734693.xml,rochester_RRH939_11aebd242c8c21ab33717dd77cccacd04107c0f9327ef7d202fbf585ac2e471a_1.2.840.114350.1.13.272.2.7.8.688883.1733734693.xml,144,358916,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.24 | 1.2.840.114350.1.13.272.2.7.1.1040.25 | 1.2.840.114350.1.13.272.2.7.1.1040.45,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH939/ccd/2026/Jul/21/09/rochester_RRH939_4a8697b6eed7ba7a208f333c7630cca1a7e385cf832968a87de2da4ff47bfc2b_1.2.840.114350.1.13.272.2.7.8.688883.1733684124.xml,rochester_RRH939_4a8697b6eed7ba7a208f333c7630cca1a7e385cf832968a87de2da4ff47bfc2b_1.2.840.114350.1.13.272.2.7.8.688883.1733684124.xml,75,464673,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.24 | 1.2.840.114350.1.13.272.2.7.1.1040.25,1.2.840 | 1.3.160 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH939/ccd/2026/Jul/21/08/rochester_RRH939_f7856ddb281409df6b8a195a4970ead1b6a0a1631a0deb92c021946b54e3041c_1.2.840.114350.1.13.272.2.7.8.688883.1733662653.xml,rochester_RRH939_f7856ddb281409df6b8a195a4970ead1b6a0a1631a0deb92c021946b54e3041c_1.2.840.114350.1.13.272.2.7.8.688883.1733662653.xml,110,200203,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.3 | 1.2.840.114350.1.13.272.2.7.1.1040.4,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH941/ccd/2026/Jul/21/13/rochester_RRH941_45a8c42c57585be6b8aa5f18eecf47792b4a90451a84ae6ea44b7cde3d0d655e_1.2.840.114350.1.13.272.2.7.8.688883.1733831975.xml,rochester_RRH941_45a8c42c57585be6b8aa5f18eecf47792b4a90451a84ae6ea44b7cde3d0d655e_1.2.840.114350.1.13.272.2.7.8.688883.1733831975.xml,76,348490,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.13 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.24,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH941/ccd/2026/Jul/21/12/rochester_RRH941_cec3e1b50f158c4e1513e4522fbabc7bfd681fff37566d3cac0600bc63fefa4b_1.2.840.114350.1.13.272.2.7.8.688883.1733775319.xml,rochester_RRH941_cec3e1b50f158c4e1513e4522fbabc7bfd681fff37566d3cac0600bc63fefa4b_1.2.840.114350.1.13.272.2.7.8.688883.1733775319.xml,101,647764,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.24 | 1.2.840.114350.1.13.272.2.7.1.1040.25,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH941/ccd/2026/Jul/21/11/rochester_RRH941_17defcf8334038043f55f8a44a4d9d75a4f302dd67f909613806be9b21ca9db2_1.2.840.114350.1.13.272.2.7.8.688883.1733770324.xml,rochester_RRH941_17defcf8334038043f55f8a44a4d9d75a4f302dd67f909613806be9b21ca9db2_1.2.840.114350.1.13.272.2.7.8.688883.1733770324.xml,120,311871,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.45 | 1.2.840.114350.1.13.272.2.7.1.1040.46,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH941/ccd/2026/Jul/21/11/rochester_RRH941_85419609f77c6eb05b873ebd5843efe7ef350b331dfde4912a6969ece6dad496_1.2.840.114350.1.13.272.2.7.8.688883.1733752830.xml,rochester_RRH941_85419609f77c6eb05b873ebd5843efe7ef350b331dfde4912a6969ece6dad496_1.2.840.114350.1.13.272.2.7.8.688883.1733752830.xml,144,583114,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.24 | 1.2.840.114350.1.13.272.2.7.1.1040.25,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH941/ccd/2026/Jul/21/10/rochester_RRH941_24c98286d862dda948fa219748cbf98b06c87d4253d10587a4b25d0bd1977bf0_1.2.840.114350.1.13.272.2.7.8.688883.1733713906.xml,rochester_RRH941_24c98286d862dda948fa219748cbf98b06c87d4253d10587a4b25d0bd1977bf0_1.2.840.114350.1.13.272.2.7.8.688883.1733713906.xml,69,355051,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.3 | 1.2.840.114350.1.13.272.2.7.1.1040.4,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH941/ccd/2026/Jul/21/10/rochester_RRH941_7ce30b468a7e522421d8d1442c567e28563e35f0342e6be66ec74850adb41cca_1.2.840.114350.1.13.272.2.7.8.688883.1733707314.xml,rochester_RRH941_7ce30b468a7e522421d8d1442c567e28563e35f0342e6be66ec74850adb41cca_1.2.840.114350.1.13.272.2.7.8.688883.1733707314.xml,78,670298,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.13 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.24,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH941/ccd/2026/Jul/21/09/rochester_RRH941_a92fc15c783552f19a027d74664e35dd1c6b5467bc276bae7c40749564fae74e_1.2.840.114350.1.13.272.2.7.8.688883.1733688871.xml,rochester_RRH941_a92fc15c783552f19a027d74664e35dd1c6b5467bc276bae7c40749564fae74e_1.2.840.114350.1.13.272.2.7.8.688883.1733688871.xml,69,484628,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.24 | 1.2.840.114350.1.13.272.2.7.1.1040.25,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH941/ccd/2026/Jul/21/09/rochester_RRH941_17defcf8334038043f55f8a44a4d9d75a4f302dd67f909613806be9b21ca9db2_1.2.840.114350.1.13.272.2.7.8.688883.1733664650.xml,rochester_RRH941_17defcf8334038043f55f8a44a4d9d75a4f302dd67f909613806be9b21ca9db2_1.2.840.114350.1.13.272.2.7.8.688883.1733664650.xml,142,311544,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.45 | 1.2.840.114350.1.13.272.2.7.1.1040.46,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH941/ccd/2026/Jul/21/08/rochester_RRH941_d1884edcb962cfedcf9b1332b90efb88e6e5703065bd4914734753b5c101b7f6_1.2.840.114350.1.13.272.2.7.8.688883.1733641942.xml,rochester_RRH941_d1884edcb962cfedcf9b1332b90efb88e6e5703065bd4914734753b5c101b7f6_1.2.840.114350.1.13.272.2.7.8.688883.1733641942.xml,129,288249,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.24 | 1.2.840.114350.1.13.272.2.7.1.1040.25,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH941/ccd/2026/Jul/21/08/rochester_RRH941_1021b0556473d628a16127a4468da47e8cb69c3deee431c3528805dba11c299b_1.2.840.114350.1.13.272.2.7.8.688883.1733638021.xml,rochester_RRH941_1021b0556473d628a16127a4468da47e8cb69c3deee431c3528805dba11c299b_1.2.840.114350.1.13.272.2.7.8.688883.1733638021.xml,79,360086,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.24 | 1.2.840.114350.1.13.272.2.7.1.1040.25,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH959/ccd/2026/Jul/21/12/rochester_RRH959_de7f406a08d75388f9a517ce1d3d7ba95750bae28f711cf8fd5c3ea93361b204_1.2.840.114350.1.13.272.2.7.8.688883.1733809110.xml,rochester_RRH959_de7f406a08d75388f9a517ce1d3d7ba95750bae28f711cf8fd5c3ea93361b204_1.2.840.114350.1.13.272.2.7.8.688883.1733809110.xml,103,122209,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.45 | 1.2.840.114350.1.13.272.2.7.1.1040.46 | 1.2.840.114350.1.13.272.2.7.1.1099.1 | 1.2.840.114350.1.13.272.2.7.1.1133,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
s3://nyec-pdr-prod-rochester/RRH959/ccd/2026/Jul/21/12/rochester_RRH959_b530ff5b9dd0ee9148ddbf8255b522a0c2255c084483f37f41bd0b6c5854ed87_1.2.840.114350.1.13.272.2.7.8.688883.1733808379.xml,rochester_RRH959_b530ff5b9dd0ee9148ddbf8255b522a0c2255c084483f37f41bd0b6c5854ed87_1.2.840.114350.1.13.272.2.7.8.688883.1733808379.xml,85,205443,RGHSMRN,2.16.840.1.113883.3.8052.1.1,Epic - Version 11.5,Epic - Version 11.5,Rochester Regional Health,1.2.840.114350.1.72.1.51693 | 2.16.840.1.113883.10.20.22.1.1 | 2.16.840.1.113883.10.20.22.1.1:2015-08-01 | 2.16.840.1.113883.10.20.22.1.1:2023-05-01 | 2.16.840.1.113883.10.20.22.1.2 | 2.16.840.1.113883.10.20.22.1.2:2015-08-01,YES,1.2.840.114350.1.1 | 1.2.840.114350.1.13.272.2.7.1.1 | 1.2.840.114350.1.13.272.2.7.1.1040.1 | 1.2.840.114350.1.13.272.2.7.1.1040.12 | 1.2.840.114350.1.13.272.2.7.1.1040.2 | 1.2.840.114350.1.13.272.2.7.1.1040.20 | 1.2.840.114350.1.13.272.2.7.1.1040.21 | 1.2.840.114350.1.13.272.2.7.1.1040.23 | 1.2.840.114350.1.13.272.2.7.1.1040.24 | 1.2.840.114350.1.13.272.2.7.1.1040.25,1.2.840 | 1.3.6 | 2.16.840,none,EPIC,softwareName contains 'Epic'; has Epic OID (1.2.840.114350); standard CCD templateId with other Epic signals,Entire
