"assigning_authority","qe","data_type","bucket","key","size","last_modified"
"SYR-GASTRO","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYR-GASTRO/ccd/2026/Jul/21/23/healtheconnections_SYR-GASTRO_aadc7f00cac0c8d30ebe80ab0d4cf5a84febb24103f23c06d276ea4b51407709_2.16.840.1.113883.3.661.fb4aa55a-80e2-4581-b031-83f2413080ad.xml","201130","2026-07-22 03:30:18"
"SYR-GASTRO","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYR-GASTRO/ccd/2026/Jul/21/23/healtheconnections_SYR-GASTRO_46a1d9782cdd77bb9a932afab9ff42c484029297e7151587ccf4bdcaec2855a8_2.16.840.1.113883.3.661.5985df73-303f-49fb-9081-9c86c903682b.xml","92225","2026-07-22 03:30:17"
"SYR-GASTRO","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYR-GASTRO/ccd/2026/Jul/21/23/healtheconnections_SYR-GASTRO_b9c0f9c581492a9c9b572140fc445ac571de942230a2864c8ea7a9e83c9d3cda_2.16.840.1.113883.3.661.9d156bc6-cc55-469d-b85b-9f41a7d96520.xml","225466","2026-07-22 03:30:17"
"SYR-GASTRO","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYR-GASTRO/ccd/2026/Jul/21/23/healtheconnections_SYR-GASTRO_4e50bee278dfa3469adc414adaa3d4e969aa8d379735a1b5f1833507e38dd6e6_2.16.840.1.113883.3.661.75a7a66f-c921-40ea-93f6-5a14f58092ed.xml","128381","2026-07-22 03:30:14"
"SYR-GASTRO","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYR-GASTRO/ccd/2026/Jul/21/23/healtheconnections_SYR-GASTRO_b447dc16f475f1f85a8da5da81044c44342e62dfa9aee4206195c3a73d5b86b8_2.16.840.1.113883.3.661.aaa45691-ca76-4a7e-9213-6c583310676a.xml","107481","2026-07-22 03:30:12"
"SYR-GASTRO","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYR-GASTRO/ccd/2026/Jul/21/23/healtheconnections_SYR-GASTRO_42470a6d2ef508a4e6db384d08cbf665d5bceab2fe87b575749b3fbe6a3e3851_2.16.840.1.113883.3.661.567a1f42-f7c9-44da-85a4-2757884b7fcd.xml","152638","2026-07-22 03:30:11"
"SYR-GASTRO","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYR-GASTRO/ccd/2026/Jul/21/23/healtheconnections_SYR-GASTRO_1169c96db4912863a79e5e9d02fd79355f6a483667fe7d07f2b28da62ccbf0ae_2.16.840.1.113883.3.661.dc5a0acb-5031-49ce-b7d4-4555576ddeb8.xml","401497","2026-07-22 03:30:08"
"SYR-GASTRO","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYR-GASTRO/ccd/2026/Jul/21/23/healtheconnections_SYR-GASTRO_62f54ce81d169b1e306ce58dfdba5e78cabd745331d7a08947ded62200a3fab4_2.16.840.1.113883.3.661.b26771a1-748d-4f0c-8d35-23e7ec54be3e.xml","194086","2026-07-22 03:30:07"
"SYRACUSE-PEDS","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYRACUSE-PEDS/ccd/2026/Jul/21/14/healtheconnections_SYRACUSE-PEDS_cf5aeb9a8c9f7abec87bb32d795ee6928a2a2b562026ec49628adab60747e1ca_2.16.840.1.113883.3.227.9746.1.1.2f657fb1.xml","161916","2026-07-21 18:08:40"
"SYRACUSE-PEDS","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYRACUSE-PEDS/ccd/2026/Jul/21/13/healtheconnections_SYRACUSE-PEDS_65633ff85540b6b8055ccb3a96fb532f46f1e807b737bf5b283e2076bbe311cd_2.16.840.1.113883.3.227.9746.1.1.5ef85b73.xml","121391","2026-07-21 17:57:25"
"SYRACUSE-PEDS","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYRACUSE-PEDS/ccd/2026/Jul/21/10/healtheconnections_SYRACUSE-PEDS_562aedd938fe8aa25b0e45d6321034c3495a1cae69172bee46ba8a53a0ea7a6f_2.16.840.1.113883.3.227.9746.1.1.6bf19f2f.xml","211270","2026-07-21 14:57:19"
"SYRACUSE-PEDS","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYRACUSE-PEDS/ccd/2026/Jul/21/08/healtheconnections_SYRACUSE-PEDS_7094e189310f372297e4ce79031084b1c4c84150633ef1f92f29a75b5f838311_2.16.840.1.113883.3.227.9746.1.1.45697e9e.xml","108842","2026-07-21 12:17:47"
"SYRACUSE-PEDS","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYRACUSE-PEDS/ccd/2026/Jul/21/08/healtheconnections_SYRACUSE-PEDS_ec9aaf84cb32f61afc03535719776b4173d2f55406f3428987ab14ca4b08e8fc_2.16.840.1.113883.3.227.9746.1.1.8a1ed0fd.xml","221335","2026-07-21 12:17:34"
"SYRACUSE-PEDS","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYRACUSE-PEDS/ccd/2026/Jul/21/08/healtheconnections_SYRACUSE-PEDS_2cb622c94e9d45e79edc0bd82e76844461e43c09df3c9fc6373135d542d4d8b8_2.16.840.1.113883.3.227.9746.1.1.dba4239d.xml","191487","2026-07-21 12:11:19"
"SYRACUSE-PEDS","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYRACUSE-PEDS/ccd/2026/Jul/21/08/healtheconnections_SYRACUSE-PEDS_89bde7a7bd89f85f661e4fc1747eaa28d52ad3b93d2ca8e38f221e5ed4e60685_2.16.840.1.113883.3.227.9746.1.1.96cc1780.xml","181660","2026-07-21 12:11:06"
"SYRACUSE-PEDS","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYRACUSE-PEDS/ccd/2026/Jul/21/08/healtheconnections_SYRACUSE-PEDS_42f9a6535e499d305e9cb15e7f90e5716282f0f065f47b14a096dc1cd61059a4_2.16.840.1.113883.3.227.9746.1.1.5bfe2ead.xml","204161","2026-07-21 12:11:03"
"SYRACUSE-PEDS","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYRACUSE-PEDS/ccd/2026/Jul/21/08/healtheconnections_SYRACUSE-PEDS_cf5aeb9a8c9f7abec87bb32d795ee6928a2a2b562026ec49628adab60747e1ca_2.16.840.1.113883.3.227.9746.1.1.854b7855.xml","149167","2026-07-21 12:09:43"
"SYRACUSE-PEDS","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","SYRACUSE-PEDS/ccd/2026/Jul/21/08/healtheconnections_SYRACUSE-PEDS_699c554953b4f927981898e1f45b5058d10793e90f64f13758cbf32c84833c64_2.16.840.1.113883.3.227.9746.1.1.216e8e90.xml","261311","2026-07-21 12:05:35"
"SZYMAN","techbd","CCD","nyec-pdr-prod-techbd","SZYMAN/ccd/2026/Jul/21/16/techbd_SZYMAN_bab5db686d40177427f5c3ad3861c8480a404980fbca6c06d6b98ddc56fb444a_2.16.840.1.113883.3.564.26936.5.533819.0.xml","182902","2026-07-21 20:46:54"
"SZYMAN","techbd","CCD","nyec-pdr-prod-techbd","SZYMAN/ccd/2026/Jul/21/14/techbd_SZYMAN_a96a95e50c81f10af5fd82374defbfb9549e349032e111488ccdea1c344c4ccd_2.16.840.1.113883.3.564.26936.5.533717.0.xml","74374","2026-07-21 18:54:00"
"SZYMAN","techbd","CCD","nyec-pdr-prod-techbd","SZYMAN/ccd/2026/Jul/21/09/techbd_SZYMAN_542520e03496d5f5e75d1f11517488f787c6c2006a37fe2c67ce616ce2aafdbb_2.16.840.1.113883.3.564.26936.5.533407.0.xml","131280","2026-07-21 13:01:01"
"SZYMAN","techbd","CCD","nyec-pdr-prod-techbd","SZYMAN/ccd/2026/Jul/21/08/techbd_SZYMAN_69c25f932787f6f83bdaee972e7841c306867ad23cd944791b94e7f3c6fb893d_2.16.840.1.113883.3.564.26936.5.533388.0.xml","92321","2026-07-21 12:47:02"
"SZYMAN","techbd","CCD","nyec-pdr-prod-techbd","SZYMAN/ccd/2026/Jul/21/08/techbd_SZYMAN_b939ba5ce18629373cd1d0ceb09c93febbce391c04c22f31702c83740e4c075e_2.16.840.1.113883.3.564.26936.5.533382.0.xml","44454","2026-07-21 12:22:24"
"SZYMAN","techbd","CCD","nyec-pdr-prod-techbd","SZYMAN/ccd/2026/Jul/21/08/techbd_SZYMAN_abc7f740e8fbbe9ba54697fc8d94f80cac720fbcac793ec2b3d68ef0252d6e0b_2.16.840.1.113883.3.564.26936.5.533370.0.xml","67342","2026-07-21 12:19:49"
"SZYMAN","techbd","CCD","nyec-pdr-prod-techbd","SZYMAN/ccd/2026/Jul/21/08/techbd_SZYMAN_8bf5524700616580ca2f61cb5fb9d6d162ef18feece033592ad0aa9b73ef8a9c_2.16.840.1.113883.3.564.26936.5.533367.0.xml","95998","2026-07-21 12:18:50"
"SZYMAN","techbd","CCD","nyec-pdr-prod-techbd","SZYMAN/ccd/2026/Jul/21/08/techbd_SZYMAN_314f46c0f443cb969f1a7ad5f9b459e6b2b0c45377eff9dee14a178b82e64d83_2.16.840.1.113883.3.564.26936.5.533350.0.xml","98293","2026-07-21 12:09:57"
"SZYMAN","techbd","CCD","nyec-pdr-prod-techbd","SZYMAN/ccd/2026/Jul/21/07/techbd_SZYMAN_ba8bc57dcabcdc21c9da5370a13b4b71cfdb07e37f64998d4c1b20eeae405822_2.16.840.1.113883.3.564.26936.5.533338.0.xml","88923","2026-07-21 11:58:51"
"SZYMAN","techbd","CCD","nyec-pdr-prod-techbd","SZYMAN/ccd/2026/Jul/21/07/techbd_SZYMAN_caf1b3631628eaee0cdc73573bf9b286ca6ea11e0b48a8a7582b58a3c73a26c1_2.16.840.1.113883.3.564.26936.5.533334.0.xml","103479","2026-07-21 11:53:42"
"Salud Medical","bronx","CCD","nyec-pdr-prod-bronx","Salud Medical/ccd/2026/Jul/21/03/bronx_Salud Medical_aa90b6964e6e5ad736e51e18effd52ebbfda1e323a4c2dc9a656a83036fdaa2d_2.16.840.1.113883.4.391.89.ea4e4d14-ff1e-454c-98ba-56db14c29acd.xml","175126","2026-07-21 07:30:15"
"Salud Medical","bronx","CCD","nyec-pdr-prod-bronx","Salud Medical/ccd/2026/Jul/21/03/bronx_Salud Medical_a293d783ee5459995c52d6da138bf345ee3fc3bebc5fce298aaec0f6c0545ed7_2.16.840.1.113883.4.391.89.8c1542bd-1a0c-4edd-a9e7-c5f041be5df2.xml","16836","2026-07-21 07:30:13"
"Salud Medical","bronx","CCD","nyec-pdr-prod-bronx","Salud Medical/ccd/2026/Jul/21/03/bronx_Salud Medical_e8953af9a725687f23b08d8e2f7fc2c270a7f041a58e9881036e52aa64cd8e43_2.16.840.1.113883.4.391.89.0cb797ea-830c-40c3-aad6-d20353afa7de.xml","115095","2026-07-21 07:30:07"
"Salud Medical","bronx","CCD","nyec-pdr-prod-bronx","Salud Medical/ccd/2026/Jul/21/03/bronx_Salud Medical_f4ca928113b7fba5d113b719d65f90153f44fa1f30a9fad84cfa967216b2222f_2.16.840.1.113883.4.391.89.6b68569a-6c76-438d-ba16-b823e9247467.xml","85319","2026-07-21 07:30:06"
"Salud Medical","bronx","CCD","nyec-pdr-prod-bronx","Salud Medical/ccd/2026/Jul/21/03/bronx_Salud Medical_1368c1f66696b5de74b5e447ef35ab91078abfa49ce491d3635213fd76a0bdf0_2.16.840.1.113883.4.391.89.0282fc15-f011-497c-bd70-0bf2ad3ddaa4.xml","90904","2026-07-21 07:30:05"
"Salud Medical","bronx","CCD","nyec-pdr-prod-bronx","Salud Medical/ccd/2026/Jul/21/03/bronx_Salud Medical_0804a6050d8433dc08d77dcb92657dae2c13e7b50a7ae377d9b106a8fd2a7fcf_2.16.840.1.113883.4.391.89.ed223be2-16dd-4726-9ef6-c3ff7f141d6f.xml","107599","2026-07-21 07:30:03"
"Salud Medical","bronx","CCD","nyec-pdr-prod-bronx","Salud Medical/ccd/2026/Jul/21/03/bronx_Salud Medical_84dc91a4752a525bd882686fcf323baee72473975d92a072ae632efa6d4f1bd1_2.16.840.1.113883.4.391.89.b7496106-7d3c-445c-a448-5de576ee4f41.xml","143328","2026-07-21 07:24:17"
"Salud Medical","bronx","CCD","nyec-pdr-prod-bronx","Salud Medical/ccd/2026/Jul/21/03/bronx_Salud Medical_207dd5e1b319053323cc84009f06a744fee2eb5f7863339e02f277bbfbb03ebd_2.16.840.1.113883.4.391.89.a8f4f27d-570d-4265-bc7c-b6ff38654be9.xml","187547","2026-07-21 07:24:10"
"Salud Medical","bronx","CCD","nyec-pdr-prod-bronx","Salud Medical/ccd/2026/Jul/21/03/bronx_Salud Medical_de27998998b55ec77fc8e612919399862a42972183c0a4024e3f1d3af118ba17_2.16.840.1.113883.4.391.89.f0dbfac8-64fa-41fe-99e7-cc7385fcc42e.xml","96362","2026-07-21 07:24:06"
"Salud Medical","bronx","CCD","nyec-pdr-prod-bronx","Salud Medical/ccd/2026/Jul/21/03/bronx_Salud Medical_78007179170426242517f536a73ce555793425fde8e8887177a1d82a34871cfc_2.16.840.1.113883.4.391.89.37961081-13be-4e57-902b-621bfcff6233.xml","60120","2026-07-21 07:24:06"
"Sincere Medical Care","bronx","CCD","nyec-pdr-prod-bronx","Sincere Medical Care/ccd/2026/Jul/21/03/bronx_Sincere Medical Care_3d739e1d7bc886763980b8df4db32fa0338276e88d9b97411ecd395b9b3ddb94_2.16.840.1.113883.4.391.192.552ad2e5-bdff-43b0-94e5-9317931132e4.xml","107390","2026-07-21 07:45:19"
"Sincere Medical Care","bronx","CCD","nyec-pdr-prod-bronx","Sincere Medical Care/ccd/2026/Jul/21/03/bronx_Sincere Medical Care_ebb7f9cf3a60c06593540416e42dd520933aa29de7e29d504e70bb8d382282cf_2.16.840.1.113883.4.391.192.28dd15ec-658e-4c68-8a9a-ae4af7882734.xml","72596","2026-07-21 07:45:02"
"Sincere Medical Care","bronx","CCD","nyec-pdr-prod-bronx","Sincere Medical Care/ccd/2026/Jul/21/03/bronx_Sincere Medical Care_9efb7f8fae79af83331b8aadcbb3d3f51e9e9b7495b0a703bfaf73db4fbd1666_2.16.840.1.113883.4.391.192.bf5f7894-1981-4ebd-a598-0461d16760ef.xml","271058","2026-07-21 07:40:23"
"Sincere Medical Care","bronx","CCD","nyec-pdr-prod-bronx","Sincere Medical Care/ccd/2026/Jul/21/03/bronx_Sincere Medical Care_466786e1b8b3a07eb6e223c5f6b9af084f0bfd5baae11088a0c3b1fb55e32a86_2.16.840.1.113883.4.391.192.fbdad98d-0d8a-42f9-bd57-12f8ff55aa65.xml","132058","2026-07-21 07:40:21"
"Sincere Medical Care","bronx","CCD","nyec-pdr-prod-bronx","Sincere Medical Care/ccd/2026/Jul/21/03/bronx_Sincere Medical Care_17808704f63a74aac07cfb782ff23a1b87846fa6ce12a04efe41de05edec86ef_2.16.840.1.113883.4.391.192.99d92f5b-c946-4fef-bf08-6a72a4c24f8e.xml","171563","2026-07-21 07:35:09"
"Sincere Medical Care","bronx","CCD","nyec-pdr-prod-bronx","Sincere Medical Care/ccd/2026/Jul/21/03/bronx_Sincere Medical Care_d217dd2945730dddf16fc22e197cdb3c443192e4904ebf50c2af29aabd8a24d8_2.16.840.1.113883.4.391.192.0feb5312-a1dc-4a26-b2eb-5e1620c8457b.xml","187134","2026-07-21 07:30:14"
"Sincere Medical Care","bronx","CCD","nyec-pdr-prod-bronx","Sincere Medical Care/ccd/2026/Jul/21/03/bronx_Sincere Medical Care_98d19dfe96d68e54ca9a4e5a94debda4296bbc7cbe9127760de5fd29fce80c2e_2.16.840.1.113883.4.391.192.65bdd67b-cec2-4fae-b823-bfcdc81bd05e.xml","86613","2026-07-21 07:30:05"
"Sincere Medical Care","bronx","CCD","nyec-pdr-prod-bronx","Sincere Medical Care/ccd/2026/Jul/21/03/bronx_Sincere Medical Care_2b3ddb3531ae9b584e32870803ed676e9aca6a3a327f59c62c078dfb35025931_2.16.840.1.113883.4.391.192.e718483c-e07d-41a7-86e1-abe3941ca210.xml","95513","2026-07-21 07:25:13"
"Sincere Medical Care","bronx","CCD","nyec-pdr-prod-bronx","Sincere Medical Care/ccd/2026/Jul/21/03/bronx_Sincere Medical Care_94cd9b4dee900de2faa402447109c5db16d1e21b7db51f1532f7eb88a47256f1_2.16.840.1.113883.4.391.192.062fc101-66a7-4731-b3a0-0d8b6ab31648.xml","150736","2026-07-21 07:20:24"
"Sincere Medical Care","bronx","CCD","nyec-pdr-prod-bronx","Sincere Medical Care/ccd/2026/Jul/21/03/bronx_Sincere Medical Care_8dca2260b622a4c181459d46346f83072ff246e108f799559d1069146289c6c6_2.16.840.1.113883.4.391.192.2b3ce906-d4ec-4a21-993a-c8b55c2a6281.xml","69131","2026-07-21 07:20:22"
"SumPed","techbd","CCD","nyec-pdr-prod-techbd","SumPed/ccd/2026/Jul/21/03/techbd_SumPed_7c643ad812b0a76b1a967dda1c2bd99c12b4fdef8dfb34eb353b7e4dfa0294f0_2.16.840.1.113883.4.391.126.ccfdee40-1d96-45d6-9cf6-9b735438cc75.xml","67094","2026-07-21 07:20:07"
"SumPed","techbd","CCD","nyec-pdr-prod-techbd","SumPed/ccd/2026/Jul/21/03/techbd_SumPed_71e3ac8fba9da26bc0c98a7546ae10eaa089bc570a45b7e9bcab6c75a361e90a_2.16.840.1.113883.4.391.126.87c5cea9-c0b9-48ca-9389-9b4273c1677e.xml","88049","2026-07-21 07:20:06"
"SumPed","techbd","CCD","nyec-pdr-prod-techbd","SumPed/ccd/2026/Jul/21/03/techbd_SumPed_94a510feaf72e53141ab53001ba10991c45289469bd55fafbe7147382edc51cb_2.16.840.1.113883.4.391.126.cf9be937-db99-4c3e-b987-4b0016a5eb67.xml","54310","2026-07-21 07:20:05"
"SumPed","techbd","CCD","nyec-pdr-prod-techbd","SumPed/ccd/2026/Jul/21/03/techbd_SumPed_d241388ac3163b949e4adcf193d82b01daf56f248321c8dc1867dae498620b35_2.16.840.1.113883.4.391.126.1cb89c48-d413-4aef-981f-c8752576ed7f.xml","62643","2026-07-21 07:20:03"
"SumPed","techbd","CCD","nyec-pdr-prod-techbd","SumPed/ccd/2026/Jul/21/03/techbd_SumPed_9f15b5c17feabcb63a26d17d589bfb4dd60c325d14629d1d9c731e760af96214_2.16.840.1.113883.4.391.126.f7598bb5-159a-4613-9162-d68a6de3e6aa.xml","76583","2026-07-21 07:15:12"
"SumPed","techbd","CCD","nyec-pdr-prod-techbd","SumPed/ccd/2026/Jul/21/03/techbd_SumPed_82fb2196a36cbb0eeb7a60d4382802a2a4e3178487053d120313afcf6c5c50e0_2.16.840.1.113883.4.391.126.12bdc8a8-1dbb-4c83-a474-77a2906c956f.xml","65360","2026-07-21 07:15:10"
"SumPed","techbd","CCD","nyec-pdr-prod-techbd","SumPed/ccd/2026/Jul/21/03/techbd_SumPed_2e38be0fa48397f41bddd2e40a573b43f6cc019ad656c464a52f67ced28fc0cb_2.16.840.1.113883.4.391.126.411b31b2-56d0-4c53-8d22-5c7a379c5dc5.xml","57214","2026-07-21 07:15:10"
"SumPed","techbd","CCD","nyec-pdr-prod-techbd","SumPed/ccd/2026/Jul/21/03/techbd_SumPed_69f0936a53ac88ad86228f1b4f9a7a21ab264829fa390d390c51e14acd5af645_2.16.840.1.113883.4.391.126.1c987803-7e77-4776-9b0b-2478c7dacfc3.xml","65644","2026-07-21 07:15:05"
"SumPed","techbd","CCD","nyec-pdr-prod-techbd","SumPed/ccd/2026/Jul/21/03/techbd_SumPed_949c8377cbbde749cdec255371b79e0a89008123cf03bcd3ddda7208004a39c0_2.16.840.1.113883.4.391.126.45048c88-7d9c-4bf4-914c-15b48a977a7d.xml","70460","2026-07-21 07:15:04"
"SumPed","techbd","CCD","nyec-pdr-prod-techbd","SumPed/ccd/2026/Jul/21/03/techbd_SumPed_c584b570c1d840d1fc465026ea1531d954e472b39334f5d3946781631edc8210_2.16.840.1.113883.4.391.126.059e8afe-e3ec-45bb-a6f4-0b44cd90c50e.xml","76577","2026-07-21 07:15:04"
"TACONIC-BEACON","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","TACONIC-BEACON/ccd/2026/Jul/21/18/healtheconnections_TACONIC-BEACON_2bcbe93b24ffcdd996c55478adc6ef684a31575b120bb86f5ab7e5d340b5b6b5_2.16.840.1.113883.3.8105.4.22.22.5348449953.xml","532325","2026-07-21 22:37:21"
"TACONIC-BEACON","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","TACONIC-BEACON/ccd/2026/Jul/21/16/healtheconnections_TACONIC-BEACON_56964b12e463146a0d0b5568147c98cb1a4dd8e1aedaa78b1a769f2339032f48_2.16.840.1.113883.3.8105.4.22.22.5348376127.xml","455304","2026-07-21 20:25:19"
"TACONIC-HOPEWELL","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","TACONIC-HOPEWELL/ccd/2026/Jul/21/12/healtheconnections_TACONIC-HOPEWELL_3b21f5e23fe6a3f3c1e7dfb2340dfddc814fae43dc238e8ceb7cbb45a8d6cd7d_2.16.840.1.113883.3.8105.4.20.20.5348212141.xml","571868","2026-07-21 16:46:41"
"TACONIC-HOPEWELL","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","TACONIC-HOPEWELL/ccd/2026/Jul/21/12/healtheconnections_TACONIC-HOPEWELL_c78bf15e21db6a142c76d4b4f8befda9dd359cecc2c51fe52048a140d20b2ae9_2.16.840.1.113883.3.8105.4.20.20.5348183192.xml","301213","2026-07-21 16:05:39"
"TACONIC-ULSTER","healtheconnections","CCD","nyec-pdr-prod-healtheconnections","TACONIC-ULSTER/ccd/2026/Jul/21/10/healtheconnections_TACONIC-ULSTER_4cf36d08941edc51fdb483f8f03f8b17895c68b447c1d5e4013079bc453f4a42_2.16.840.1.113883.3.8105.4.21.21.5348111822.xml","1760341","2026-07-21 14:25:48"
"TBHC","healthix","CCD","nyec-pdr-prod-healthix-part2","TBHC/ccd/2026/Jul/21/16/healthix_TBHC_688f31d04ce753443a984ae287b1313ee6cf339b747951f4e3c25c744856312a_1.3.6.1.4.1.22812.11.48231.1.1.11409716.xml","314263","2026-07-21 20:39:18"
"TBHC","healthix","CCD","nyec-pdr-prod-healthix-part2","TBHC/ccd/2026/Jul/21/16/healthix_TBHC_eae198b9e1cdb611033d26bb045002d1c511ecead4bb5fcaef0d54f369cefb51_1.3.6.1.4.1.22812.11.48231.1.1.11409493.xml","139826","2026-07-21 20:08:17"
"TBHC","healthix","CCD","nyec-pdr-prod-healthix-part2","TBHC/ccd/2026/Jul/21/15/healthix_TBHC_52cfbaa1d0be894eec4a97d25c5d91fe074f351a86efdd1de8d14f179078bb70_1.3.6.1.4.1.22812.11.48231.1.1.11409386.xml","1583630","2026-07-21 19:59:42"
"TBHC","healthix","CCD","nyec-pdr-prod-healthix-part2","TBHC/ccd/2026/Jul/21/15/healthix_TBHC_e382b54b9416599ef6a94fd06d9ae93577d5a480dc157b5fe46c4d14f193b071_1.3.6.1.4.1.22812.11.48231.1.1.11409318.xml","5642156","2026-07-21 19:35:46"
"TBHC","healthix","CCD","nyec-pdr-prod-healthix-part2","TBHC/ccd/2026/Jul/21/12/healthix_TBHC_f7526887120b20a1700e3a787a388e1017ac7ab9d9322c0573327b8c402ea8e1_1.3.6.1.4.1.22812.11.48231.1.1.11408403.xml","133909","2026-07-21 16:26:29"
"TBHC","healthix","CCD","nyec-pdr-prod-healthix-part2","TBHC/ccd/2026/Jul/21/12/healthix_TBHC_f790d8c6a3c1b83190ab9b4bdcaac5d5796c6236732f37602cd00a91d7f6cb82_1.3.6.1.4.1.22812.11.48231.1.1.11408300.xml","262173","2026-07-21 16:12:07"
"TBHC","healthix","CCD","nyec-pdr-prod-healthix-part2","TBHC/ccd/2026/Jul/21/11/healthix_TBHC_7f1d9cd09f90e67fd217c9b068f3d07f542fd8ec2052123ce84910663dd2513a_1.3.6.1.4.1.22812.11.48231.1.1.11408135.xml","124660","2026-07-21 15:35:05"
"TBHC","healthix","CCD","nyec-pdr-prod-healthix-part2","TBHC/ccd/2026/Jul/21/11/healthix_TBHC_2e2105189d79b6f0b9db69e5910b07e609198494bf509aee2047b3290057c25b_1.3.6.1.4.1.22812.11.48231.1.1.11408018.xml","1832792","2026-07-21 15:19:52"
"TBHC","healthix","CCD","nyec-pdr-prod-healthix-part2","TBHC/ccd/2026/Jul/21/09/healthix_TBHC_2ba0a1d2912a9dd1c66ffd70df56197028a7d8fae31c567bda8978baefbbc496_1.3.6.1.4.1.22812.11.48231.1.1.11407504.xml","6348119","2026-07-21 13:08:41"
"TBHC","healthix","CCD","nyec-pdr-prod-healthix-part2","TBHC/ccd/2026/Jul/21/05/healthix_TBHC_b24209b4dcacc2092518951ce438739bd52c8e6954bbaae595685927e516308e_1.3.6.1.4.1.22812.11.48231.1.1.11407399.xml","337954","2026-07-21 09:52:54"
"TBHCEPIC","healthix","CCD","nyec-pdr-prod-healthix","TBHCEPIC/ccd/2026/Jul/21/16/healthix_TBHCEPIC_9b61a2923476657ab190eb67be15129d07123d3a2f7c5d0360fc874fc05bb2ce_1.2.840.114350.1.13.532.2.7.8.688883.60225951.xml","356285","2026-07-21 20:32:09"
"TBHCEPIC","healthix","CCD","nyec-pdr-prod-healthix","TBHCEPIC/ccd/2026/Jul/21/16/healthix_TBHCEPIC_e5df6d5d423e8c0724ab696522cda8fd5b444abb24d0eeaa32509396addb3df0_1.2.840.114350.1.13.532.2.7.8.688883.60225718.xml","538284","2026-07-21 20:26:40"
"TBHCEPIC","healthix","CCD","nyec-pdr-prod-healthix","TBHCEPIC/ccd/2026/Jul/21/15/healthix_TBHCEPIC_8e1b86fbb5e4646b955c61463d5a9987492f18c4a167a90d1c1aca79c48eb0fc_1.2.840.114350.1.13.532.2.7.8.688883.60224082.xml","282280","2026-07-21 19:54:20"
"TBHCEPIC","healthix","CCD","nyec-pdr-prod-healthix","TBHCEPIC/ccd/2026/Jul/21/15/healthix_TBHCEPIC_5727ea86ac4dd5f8bc9cef2c91a3f5589d406d6b27bfe2ced473f73b06f68846_1.2.840.114350.1.13.532.2.7.8.688883.60223184.xml","276305","2026-07-21 19:38:34"
"TBHCEPIC","healthix","CCD","nyec-pdr-prod-healthix","TBHCEPIC/ccd/2026/Jul/21/15/healthix_TBHCEPIC_82469d2ce04af6d16c4185bbdca56a264f4283ef028c0bd4f4217cadc9b5b538_1.2.840.114350.1.13.532.2.7.8.688883.60222821.xml","238798","2026-07-21 19:33:01"
"TBHCEPIC","healthix","CCD","nyec-pdr-prod-healthix","TBHCEPIC/ccd/2026/Jul/21/15/healthix_TBHCEPIC_5038d8f22d83faa0f9eb7649604b44233a801f908f8ce73221a9c785a47700d8_1.2.840.114350.1.13.532.2.7.8.688883.60222681.xml","1215190","2026-07-21 19:30:49"
"TBHCEPIC","healthix","CCD","nyec-pdr-prod-healthix","TBHCEPIC/ccd/2026/Jul/21/14/healthix_TBHCEPIC_5ffe4752c3d71e127eaa1b4401396c450e17b4ce9068f465fb85d9bccfce8122_1.2.840.114350.1.13.532.2.7.8.688883.60219247.xml","148544","2026-07-21 18:36:04"
"TBHCEPIC","healthix","CCD","nyec-pdr-prod-healthix","TBHCEPIC/ccd/2026/Jul/21/12/healthix_TBHCEPIC_099735e4300e81311ef00d8042c5e5cc11b755590f0ca056db50c19fa891496c_1.2.840.114350.1.13.532.2.7.8.688883.60209275.xml","123112","2026-07-21 16:15:10"
"TBHCEPIC","healthix","CCD","nyec-pdr-prod-healthix","TBHCEPIC/ccd/2026/Jul/21/11/healthix_TBHCEPIC_de876a36209e9457447c92b8580b7f9274a54b932af09f91def99a81bee761c7_1.2.840.114350.1.13.532.2.7.8.688883.60207976.xml","464712","2026-07-21 15:57:13"
